File Name,down,right,up,left,t,l,L,E,Young's Modulus (MPa),Volume Fraction,Dense strain,SEA,Mass,EYM,Critical Strain,PS
90mm_4_101,120,150,150,120,1.4,22.5,25,427.384,2.235872218,0.272530438,0.618457387,436.2020271,0.055739288,0.00523153,0.023610677,0.19766546
90mm_4_102,120,150,150,90,1.4,22.5,25,427.384,1.989002825,0.288677914,0.59585092,517.1083026,0.05904185,0.004653901,0.15,0.297577727
90mm_4_103,120,150,120,150,1.4,22.5,25,427.384,5.700837139,0.272530439,0.618457386,360.1882159,0.055739288,0.013338911,0.051949331,0.163064599
90mm_4_104,120,150,120,120,1.4,22.5,25,427.384,2.298426277,0.279961287,0.608054198,419.6875989,0.057259082,0.005377895,0.023609342,0.201208095
90mm_4_105,120,150,120,90,1.4,22.5,25,427.384,2.29101843,0.296108763,0.585447731,574.8229637,0.060561645,0.005360562,0.132362705,0.342148223
90mm_4_106,120,150,90,150,1.4,22.5,25,427.384,5.766314505,0.288677915,0.595850918,433.2141354,0.059041851,0.013492116,0.051933437,0.22296518
90mm_4_107,120,150,90,120,1.4,22.5,25,427.384,2.316652922,0.296108764,0.585447731,596.4916276,0.060561645,0.005420542,0.15,0.354992612
90mm_4_108,120,150,90,90,1.4,22.5,25,427.384,3.538975436,0.31225624,0.562841264,728.7969992,0.063864208,0.008280552,0.15,0.480011304
90mm_4_109,120,120,180,120,1.4,22.5,25,427.384,1.670791076,0.277766324,0.611127146,465.4183101,0.056810157,0.003909344,0.051976045,0.22918039
90mm_4_110,120,120,180,90,1.4,22.5,25,427.384,1.107887456,0.293913801,0.588520679,545.8927753,0.06011272,0.002592253,0.15,0.345225867
90mm_4_111,120,120,150,120,1.4,22.5,25,427.384,1.696557203,0.279961287,0.608054198,571.0119326,0.057259082,0.003969632,0.061418586,0.285440365
90mm_4_112,120,120,150,90,1.4,22.5,25,427.384,1.114158462,0.296108763,0.585447731,508.7854505,0.060561645,0.002606926,0.094482719,0.296014831
90mm_4_113,120,120,120,120,1.4,22.5,25,427.384,1.662508802,0.287392136,0.59765101,539.951829,0.058778877,0.003889965,0.15,0.313594036
90mm_4_114,120,120,120,90,1.4,22.5,25,427.384,1.081377254,0.303539612,0.575044543,424.0136657,0.062081439,0.002530224,0.113295778,0.268010503
90mm_4_115,120,120,90,120,1.4,22.5,25,427.384,1.674109713,0.303539613,0.575044542,684.1495766,0.062081439,0.003917109,0.15,0.448681839
90mm_4_116,120,120,90,90,1.4,22.5,25,427.384,1.625328958,0.319687089,0.552438075,605.9457859,0.065384002,0.003802971,0.15,0.44577979
90mm_4_117,120,90,180,90,1.4,22.5,25,427.384,7.875097252,0.310061277,0.565914212,695.1352748,0.063415283,0.01842628,0.042492739,0.39511619
90mm_4_118,120,90,150,90,1.4,22.5,25,427.384,6.049727793,0.31225624,0.562841264,676.8776377,0.063864208,0.014155251,0.070792331,0.399178692
90mm_4_119,120,90,120,90,1.4,22.5,25,427.384,2.542326205,0.319687089,0.552438075,556.692721,0.065384002,0.005948576,0.11336494,0.370543308
90mm_4_120,120,90,90,90,1.4,22.5,25,427.384,3.179288634,0.335834566,0.529831608,637.6226562,0.068686565,0.007438951,0.141722499,0.477436225
90mm_4_121,90,180,180,180,1.4,22.5,25,427.384,25.27580987,0.274662177,0.615472952,693.3288629,0.056175282,0.059140749,0.080267705,0.322409844
90mm_4_122,90,180,180,150,1.4,22.5,25,427.384,4.308621792,0.276857141,0.612400003,544.2639868,0.056624207,0.010081383,0.051913643,0.262928434
90mm_4_123,90,180,180,120,1.4,22.5,25,427.384,5.406772586,0.284287989,0.601996815,603.0705151,0.058144001,0.012650854,0.113279724,0.31703516
90mm_4_124,90,180,180,90,1.4,22.5,25,427.384,8.91859076,0.300435466,0.579390348,790.8041115,0.061446564,0.020867863,0.014164106,0.415232177
90mm_4_125,90,180,150,180,1.4,22.5,25,427.384,46.47463153,0.27685714,0.612400004,662.6313409,0.056624207,0.108742095,0.051979923,0.304720372
90mm_4_126,90,180,150,150,1.4,22.5,25,427.384,4.353205636,0.279052104,0.609327055,507.4592648,0.057073131,0.010185701,0.033048786,0.239251847
90mm_4_127,90,180,150,120,1.4,22.5,25,427.384,10.36151693,0.286482952,0.598923868,574.5231595,0.058592926,0.024244045,0.113544252,0.309046271
90mm_4_128,90,180,150,90,1.4,22.5,25,427.384,13.40589454,0.302630428,0.576317401,791.6013377,0.061895488,0.031367329,0.014163068,0.419881742
90mm_4_129,90,180,120,180,1.4,22.5,25,427.384,38.97356964,0.284287989,0.601996816,533.054179,0.058144001,0.091190989,0.023613365,0.25211936
90mm_4_130,90,180,120,150,1.4,22.5,25,427.384,17.03894446,0.286482952,0.598923867,421.1351795,0.058592926,0.039867998,0.023609845,0.205530819
90mm_4_131,90,180,120,120,1.4,22.5,25,427.384,17.17844003,0.293913801,0.588520679,519.6055659,0.06011272,0.040194392,0.113355086,0.287585589
90mm_4_132,90,180,120,90,1.4,22.5,25,427.384,9.687872131,0.310061277,0.565914212,770.4465324,0.063415283,0.02266784,0.014167138,0.43373176
90mm_4_133,90,180,90,180,1.4,22.5,25,427.384,22.39955872,0.300435466,0.579390348,1484.528925,0.061446564,0.05241085,0.141751438,0.756102673
90mm_4_134,90,180,90,150,1.4,22.5,25,427.384,8.786343192,0.302630429,0.576317399,982.9136518,0.061895489,0.020558428,0.103796196,0.546936099
90mm_4_135,90,180,90,120,1.4,22.5,25,427.384,7.132746629,0.310061277,0.565914212,788.4382231,0.063415283,0.016689316,0.070833519,0.456203302
90mm_4_136,90,180,90,90,1.4,22.5,25,427.384,8.292137277,0.326208754,0.543307745,985.0334859,0.066717845,0.019402077,0.15,0.653297977
90mm_4_137,90,150,180,150,1.4,22.5,25,427.384,3.968433103,0.279052104,0.609327055,545.1118018,0.057073131,0.009285404,0.051957787,0.266585165
90mm_4_138,90,150,180,120,1.4,22.5,25,427.384,2.483537399,0.286482952,0.598923868,665.9272798,0.058592926,0.005811021,0.132204543,0.368078413
90mm_4_139,90,150,180,90,1.4,22.5,25,427.384,3.480800781,0.302630428,0.576317401,810.4718818,0.061895488,0.008144434,0.15,0.512236119
90mm_4_140,90,150,150,150,1.4,22.5,25,427.384,6.175753078,0.281247066,0.606254107,520.808239,0.057522056,0.014450127,0.070862934,0.262596995
90mm_4_141,90,150,150,120,1.4,22.5,25,427.384,2.160472277,0.288677914,0.59585092,657.8445384,0.05904185,0.005055108,0.15,0.371469855
90mm_4_142,90,150,150,90,1.4,22.5,25,427.384,3.563674385,0.304825391,0.573244453,797.7423501,0.062344413,0.008338343,0.15,0.509435977
90mm_4_143,90,150,120,150,1.4,22.5,25,427.384,5.837092287,0.288677915,0.595850919,444.0365923,0.059041851,0.013657723,0.080156544,0.232384198
90mm_4_144,90,150,120,120,1.4,22.5,25,427.384,2.264559941,0.296108763,0.585447731,591.4514734,0.060561645,0.005298654,0.141535833,0.350255375
90mm_4_145,90,150,120,90,1.4,22.5,25,427.384,3.492961565,0.31225624,0.562841264,740.8275159,0.063864207,0.008172888,0.15,0.488250152
90mm_4_146,90,150,90,150,1.4,22.5,25,427.384,6.143689448,0.304825392,0.573244451,937.8063283,0.062344413,0.014375104,0.15,0.57142707
90mm_4_147,90,150,90,120,1.4,22.5,25,427.384,4.194011507,0.31225624,0.562841264,774.4430395,0.063864208,0.009813216,0.15,0.4967757
90mm_4_148,90,150,90,90,1.4,22.5,25,427.384,5.170628395,0.328403717,0.540234797,929.070125,0.06716677,0.01209832,0.15,0.665171405
90mm_4_149,90,120,180,120,1.4,22.5,25,427.384,1.687563334,0.293913801,0.588520679,818.6793277,0.06011272,0.003948588,0.15,0.509175828
90mm_4_150,90,120,180,90,1.4,22.5,25,427.384,1.65904229,0.310061277,0.565914212,769.2511524,0.063415283,0.003881854,0.15,0.527517015
90mm_4_151,90,120,150,120,1.4,22.5,25,427.384,1.717748611,0.296108763,0.585447731,812.5734914,0.060561645,0.004019216,0.15,0.513070608
90mm_4_152,90,120,150,90,1.4,22.5,25,427.384,1.658652516,0.31225624,0.562841264,736.0418282,0.063864207,0.003880942,0.15,0.507559493
90mm_4_153,90,120,120,120,1.4,22.5,25,427.384,1.677748033,0.303539612,0.575044543,670.8561889,0.062081439,0.003925622,0.15,0.439220519
90mm_4_154,90,120,120,90,1.4,22.5,25,427.384,1.632974003,0.319687089,0.552438076,615.245596,0.065384002,0.003820859,0.15,0.445146877
90mm_4_155,90,120,90,120,1.4,22.5,25,427.384,2.368824542,0.319687089,0.552438075,611.9385353,0.065384002,0.005542614,0.15,0.431210272
90mm_4_156,90,120,90,90,1.4,22.5,25,427.384,3.177369253,0.335834565,0.529831608,775.8396989,0.068686565,0.00743446,0.15,0.598744906
90mm_4_157,90,90,180,90,1.4,22.5,25,427.384,11.32516442,0.326208754,0.543307745,808.3646914,0.066717845,0.026498803,0.15,0.496664954
90mm_4_158,90,90,150,90,1.4,22.5,25,427.384,7.495620434,0.328403717,0.540234797,823.7488366,0.06716677,0.017538374,0.15,0.536425309
90mm_4_159,90,90,120,90,1.4,22.5,25,427.384,3.253418816,0.335834565,0.529831608,638.0451231,0.068686565,0.007612402,0.141648038,0.467961132
90mm_4_160,90,90,90,90,1.4,22.5,25,427.384,4.156450437,0.351982042,0.507225141,894.5596737,0.071989127,0.00972533,0.15,0.758294232
60-10-001,100,142,126,148,1,15,25,427.384,5.012849334,0.301710265,0.577605629,464.598232,0.027425463,0.011729146,0.022916317,0.249416904
60-10-002,152,176,154,104,1,15,25,427.384,8.757065251,0.28843635,0.59618911,448.8286312,0.026218864,0.020489923,0.022918026,0.220368232
60-10-003,164,160,122,106,1,15,25,427.384,3.400605592,0.294716295,0.587397187,541.0291908,0.026789711,0.007956792,0.01375014,0.276476502
60-10-004,116,106,92,146,1,15,25,427.384,3.050786232,0.324478008,0.545730789,740.2253242,0.029495051,0.007138279,0.15,0.531679782
60-10-005,126,126,160,178,1,15,25,427.384,3.206435638,0.284015422,0.60237841,432.0825783,0.025817002,0.00750247,0.05041364,0.210056313
60-10-006,134,112,166,146,1,15,25,427.384,2.920459328,0.289718633,0.594393914,460.7583816,0.026335424,0.006833338,0.022911791,0.231440398
60-10-007,116,98,172,140,1,15,25,427.384,2.537345899,0.304720738,0.573390967,576.8285027,0.027699115,0.005936923,0.15,0.366232861
60-10-008,96,100,140,138,1,15,25,427.384,2.551338879,0.319090871,0.553272781,750.9746827,0.02900536,0.005969664,0.15,0.539318233
60-10-009,132,164,176,98,1,15,25,427.384,2.154242728,0.295339108,0.586525248,524.7836444,0.026846325,0.005040532,0.013750621,0.271546369
60-10-010,126,144,142,140,1,15,25,427.384,4.366244695,0.286372482,0.599078525,393.4845055,0.026031259,0.01021621,0.02291251,0.194961837
60-10-011,112,92,114,160,1,15,25,427.384,3.747079818,0.32027811,0.551610647,681.6705803,0.02911328,0.008767478,0.09164904,0.438045523
60-10-012,124,148,170,94,1,15,25,427.384,2.718004963,0.302934418,0.575891815,550.8390406,0.027536739,0.006359632,0.032071559,0.306061756
60-10-013,142,174,126,94,1,15,25,427.384,11.45167906,0.303243097,0.575459664,520.1315998,0.027564798,0.026794824,0.110020701,0.304326991
60-10-014,110,150,102,94,1,15,25,427.384,3.310562621,0.327342515,0.541720479,662.484692,0.029755435,0.007746108,0.15,0.477376872
60-10-015,100,104,118,136,1,15,25,427.384,2.427240669,0.321306237,0.550171269,647.5185272,0.029206737,0.005679297,0.15,0.462151193
60-10-016,174,136,156,158,1,15,25,427.384,8.638933322,0.274730959,0.615376658,365.4824896,0.024973044,0.020213516,0.013751965,0.165353034
60-10-017,100,142,136,168,1,15,25,427.384,1.978485332,0.296471434,0.584939992,462.7766987,0.026949253,0.004629292,0.013750507,0.240614336
60-10-018,126,164,178,134,1,15,25,427.384,2.272151991,0.281244434,0.606257793,418.6826545,0.025565119,0.005316418,0.013749483,0.19646442
60-10-019,106,92,92,178,1,15,25,427.384,8.701690389,0.335507747,0.530289154,743.2048345,0.030497654,0.020360356,0.041260846,0.492881733
60-10-020,134,114,146,104,1,15,25,427.384,1.420247463,0.306228901,0.571279539,466.2083998,0.027836207,0.003323118,0.064150218,0.278606013
60-10-021,100,106,168,152,1,15,25,427.384,2.832517377,0.306244369,0.571257883,689.5621079,0.027837613,0.00662757,0.15,0.435385707
60-10-022,120,92,100,98,1,15,25,427.384,0.921592907,0.34501901,0.516973386,524.8897917,0.031362228,0.002156358,0.15,0.455850145
60-10-023,108,148,118,166,1,15,25,427.384,12.03308456,0.296700689,0.584619036,401.0391935,0.026970093,0.028155206,0.041243013,0.210102505
60-10-024,128,136,136,118,1,15,25,427.384,2.796275214,0.295753641,0.585944902,448.468272,0.026884006,0.00654277,0.032081527,0.236656586
60-10-025,136,154,152,142,1,15,25,427.384,2.796815,0.279538228,0.608646481,377.2633545,0.025410025,0.006544033,0.013748974,0.17763718
60-10-026,160,96,108,176,1,15,25,427.384,3.293437345,0.30651579,0.570877895,686.3451432,0.027862285,0.007706038,0.123793443,0.422754894
60-10-027,132,102,108,144,1,15,25,427.384,2.729569546,0.31126176,0.564233536,678.7360336,0.028293694,0.006386691,0.15,0.457477707
60-10-028,178,144,156,140,1,15,25,427.384,3.663273234,0.275875534,0.613774253,357.6614502,0.025077086,0.008571386,0.0229207,0.164205504
60-10-029,132,108,140,176,1,15,25,427.384,13.29295148,0.2930328,0.58975408,475.7216637,0.026636682,0.031103063,0.15,0.270085463
60-10-030,124,160,130,116,1,15,25,427.384,2.744096756,0.295370199,0.586481721,462.6259253,0.026849151,0.006420682,0.013750592,0.237446274
60-10-031,158,132,138,140,1,15,25,427.384,3.875426652,0.283245064,0.60345691,387.0949524,0.025746976,0.009067786,0.03208369,0.190029286
60-10-032,136,178,126,106,1,15,25,427.384,19.21864047,0.296876637,0.584372708,490.5405365,0.026986086,0.044968086,0.15,0.286236352
60-10-033,154,116,106,168,1,15,25,427.384,5.445243557,0.297541785,0.583441501,681.3009622,0.027046548,0.012740869,0.013751016,0.353519275
60-10-034,132,178,100,104,1,15,25,427.384,2.709183757,0.311280955,0.564206663,703.0582597,0.028295439,0.006338992,0.15,0.431206512
60-10-035,108,104,134,140,1,15,25,427.384,2.606308582,0.310374947,0.565475074,668.1623386,0.028213083,0.006098283,0.15,0.443863237
60-10-036,136,138,110,160,1,15,25,427.384,3.890883422,0.292392087,0.590651079,434.0839935,0.026578441,0.009103952,0.013749694,0.218320432
60-10-037,178,94,164,142,1,15,25,427.384,2.722589083,0.295661858,0.586073399,447.6718822,0.026875663,0.006370358,0.032080952,0.235364524
60-10-038,160,158,120,140,1,15,25,427.384,5.857991364,0.283534791,0.603051292,399.9340456,0.025773313,0.013706623,0.01374975,0.193212622
60-10-039,148,132,152,148,1,15,25,427.384,3.27589836,0.280389931,0.607454097,371.7020319,0.025487445,0.007665,0.022916321,0.17546983
60-10-040,130,98,178,116,1,15,25,427.384,1.389248447,0.307181447,0.569945974,505.8489677,0.027922794,0.003250586,0.15,0.341954367
60-10-041,98,156,150,114,1,15,25,427.384,2.626082785,0.304999541,0.573000643,686.5487868,0.027724458,0.006144551,0.132829126,0.430129704
60-10-042,118,114,162,124,1,15,25,427.384,2.084553921,0.300268778,0.579623711,631.0856029,0.027294432,0.004877473,0.15,0.3985865
60-10-043,136,102,126,94,1,15,25,427.384,0.950628094,0.323663185,0.546871542,410.2848977,0.029420983,0.002224295,0.13315471,0.300020053
60-10-044,94,100,128,118,1,15,25,427.384,1.545630817,0.330131296,0.537816186,647.8045611,0.030008935,0.003616492,0.15,0.51307976
60-10-045,108,124,148,156,1,15,25,427.384,2.678070202,0.295418528,0.58641406,505.8552604,0.026853544,0.006266192,0.01375039,0.259462217
60-10-046,92,158,100,178,1,15,25,427.384,12.50890527,0.314296028,0.55998556,407.5606253,0.028569509,0.029268539,0.022918427,0.233363664
60-10-047,164,98,144,178,1,15,25,427.384,7.544479827,0.292430349,0.590597512,473.9010642,0.026581919,0.017652696,0.013750696,0.237481311
60-10-048,104,130,162,168,1,15,25,427.384,2.401990822,0.292691292,0.590232192,516.9061244,0.026605638,0.005620217,0.013749961,0.259664687
60-10-049,166,130,158,124,1,15,25,427.384,2.777371592,0.284144965,0.602197048,369.3667259,0.025828777,0.006498539,0.041264876,0.184340153
60-10-050,92,118,130,98,1,15,25,427.384,1.581484488,0.332345867,0.534715786,676.91639,0.030210239,0.003700383,0.15,0.533333592
60-10-051,172,162,118,100,1,15,25,427.384,2.685982362,0.299129841,0.581218223,609.121047,0.027190903,0.006284705,0.02291677,0.32652926
60-10-052,162,160,92,120,1,15,25,427.384,3.010127483,0.304850419,0.573209413,729.9755432,0.027710903,0.007043145,0.123656909,0.448163521
60-10-053,156,116,134,176,1,15,25,427.384,18.29985505,0.285899247,0.599741055,436.751759,0.025988242,0.042818297,0.013752466,0.213026997
60-10-054,142,166,120,130,1,15,25,427.384,5.175093703,0.288213959,0.596500457,426.3445995,0.026198649,0.012108768,0.013750229,0.208937292
60-10-055,168,160,132,152,1,15,25,427.384,8.710091476,0.276412329,0.613022739,384.777625,0.025125881,0.020380013,0.032091928,0.17582962
60-10-056,118,156,172,174,1,15,25,427.384,4.939842317,0.279519188,0.608673137,404.1040446,0.025408294,0.011558323,0.041242901,0.190403106
60-10-057,152,106,152,104,1,15,25,427.384,1.215126222,0.305492089,0.572311075,401.3008753,0.027769231,0.002843172,0.091636737,0.247327053
60-10-058,94,150,120,108,1,15,25,427.384,3.138587146,0.319558144,0.552618598,764.8040421,0.029047835,0.007343717,0.15,0.535768068
60-10-059,174,112,148,148,1,15,25,427.384,3.478660869,0.285879258,0.599769039,412.1156473,0.025986425,0.008139427,0.022917702,0.201695711
60-10-060,98,134,92,108,1,15,25,427.384,2.441250317,0.335840345,0.529823517,653.1416105,0.030527887,0.005712077,0.15,0.511421555
60-10-061,136,154,148,174,1,15,25,427.384,5.0545821,0.276434051,0.612992329,357.3707776,0.025127855,0.011826793,0.032076085,0.165024179
60-10-062,92,120,178,92,1,15,25,427.384,1.960016787,0.32901206,0.539383117,744.4332021,0.029907196,0.004586079,0.15,0.565819118
60-10-063,132,94,102,134,1,15,25,427.384,2.072243979,0.322338894,0.548725548,632.1596309,0.029300606,0.00484867,0.15,0.465828629
60-10-064,140,152,140,100,1,15,25,427.384,2.793843826,0.297625131,0.583324816,483.7632551,0.027054124,0.006537081,0.022915959,0.254436091
60-10-065,110,172,116,148,1,15,25,427.384,10.61963934,0.296179635,0.585348511,395.676113,0.026922729,0.024848004,0.082542706,0.214361204
60-10-066,136,152,100,102,1,15,25,427.384,3.129422751,0.313421042,0.561210541,784.4298335,0.028489973,0.007322274,0.15,0.521051944
60-10-067,158,92,146,158,1,15,25,427.384,2.532129678,0.298219262,0.582493033,478.2138154,0.027108131,0.005924718,0.013750201,0.252077408
60-10-068,120,116,114,102,1,15,25,427.384,1.444613907,0.32086681,0.550786466,478.4187632,0.029166793,0.003380131,0.15,0.345655508
60-10-069,130,116,152,116,1,15,25,427.384,1.813494594,0.299489898,0.580714142,500.4708188,0.027223632,0.004243244,0.15,0.309830939
60-10-070,168,124,94,160,1,15,25,427.384,3.521793744,0.301388794,0.578055689,628.9906294,0.027396241,0.00824035,0.141879145,0.376097424
60-10-071,150,158,120,98,1,15,25,427.384,2.814494594,0.302247105,0.576854053,597.6337525,0.027474262,0.0065854,0.15,0.371154159
60-10-072,158,106,98,154,1,15,25,427.384,3.276795439,0.308144648,0.568597493,709.4748576,0.028010348,0.007667099,0.110148938,0.436351044
60-10-073,94,110,162,162,1,15,25,427.384,2.662219811,0.307535473,0.569450338,722.4379952,0.027954974,0.006229105,0.12370739,0.443056018
60-10-074,122,110,100,166,1,15,25,427.384,3.05451473,0.311803088,0.563475677,659.0869794,0.028342901,0.007147003,0.132922586,0.415934007
60-10-075,160,164,158,164,1,15,25,427.384,16.3513195,0.270253235,0.621645471,361.4704138,0.024566019,0.038259082,0.073377434,0.159168272
60-10-076,128,162,106,94,1,15,25,427.384,3.481218762,0.316301994,0.557177209,635.8013836,0.028751851,0.008145412,0.123566087,0.407075451
60-10-077,136,106,92,134,1,15,25,427.384,2.365313155,0.32047968,0.551328448,795.9917627,0.029131603,0.005534398,0.15,0.576054348
60-10-078,98,176,150,116,1,15,25,427.384,3.041815869,0.302671806,0.576259472,692.5329553,0.027512867,0.00711729,0.15,0.421750055
60-10-079,136,112,102,140,1,15,25,427.384,2.779632881,0.309046002,0.567335598,751.7936154,0.028092282,0.00650383,0.15,0.497782491
60-10-080,146,112,104,176,1,15,25,427.384,6.152579035,0.301435799,0.577989882,658.3765773,0.027400514,0.014395904,0.15,0.398625305
60-10-081,144,144,148,146,1,15,25,427.384,6.082120936,0.279261056,0.609034522,362.5779853,0.02538483,0.014231045,0.022911719,0.17148653
60-10-082,126,152,112,112,1,15,25,427.384,3.775111934,0.304358351,0.573898308,526.0775948,0.027666174,0.008833068,0.142431895,0.324635907
60-10-083,158,158,120,170,1,15,25,427.384,9.622461864,0.279730256,0.608377641,381.881421,0.02542748,0.022514792,0.013750747,0.179390067
60-10-084,178,102,98,110,1,15,25,427.384,1.285426189,0.322179976,0.548948034,769.7759273,0.02928616,0.003007661,0.15,0.592935935
60-10-085,104,140,144,172,1,15,25,427.384,5.940362792,0.292473338,0.590537327,468.5676019,0.026585826,0.013899357,0.032084235,0.238101058
