     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
      1371    0.3593246090E+00    0.4012936855E+00    0.8631201405E-03    0.9797958971E+00    0.4218750000E+00
      1372    0.4326298670E+00    0.5483147161E+00    0.9706449608E-03    0.1490711985E+01    0.4332232856E-12
      1373    0.4636118780E+00    0.4745131222E+00    0.8976811208E-03    0.1369306394E+01    0.8756510763E-26
      1374    0.4210590320E+00    0.3987735989E+00    0.7438143890E-03    0.1533303756E+01    0.2021246561E-13
      1375    0.5054775610E+00    0.3955942187E+00    0.6586839453E-03    0.1788854382E+01    0.1250000000E+00
      1376    0.5423370750E+00    0.5021260221E+00    0.8884242264E-03    0.1547905487E+01    0.1254306622E-02
      1377    0.2411648490E+00    0.3229588007E+00    0.7279837206E-03    0.1192569588E+01    0.1710256008E-25
      1378    0.3786428100E+00    0.4387595394E+00    0.7904207343E-03    0.1506237033E+01    0.2160000000E+00
      1379    0.4421709200E+00    0.4540184597E+00    0.7011229976E-03    0.1979714980E+01    0.5907922893E-05
      1380    0.6441631430E+00    0.5720483051E+00    0.1045595588E-02    0.1341640786E+01    0.2427855592E-39
      1381    0.4914815850E+00    0.5593313038E+00    0.1126333703E-02    0.9797958971E+00    0.2218103222E-12
      1382    0.9157091180E+00    0.7237365153E+00    0.1239690648E-02    0.1119766740E+01    0.1000000000E+01
      1383    0.8559596800E+00    0.7069404954E+00    0.1239690648E-02    0.1341640786E+01    0.1891406325E-26
      1384    0.6916094040E+00    0.6988315714E+00    0.1260017059E-02    0.1224744871E+01    0.2075617366E-25
      1385    0.8174698830E+00    0.7002361234E+00    0.1239690648E-02    0.1306394529E+01    0.1891406325E-26
      1386    0.6624846920E+00    0.6003735943E+00    0.1078103729E-02    0.1371714256E+01    0.2093387613E-03
      1387    0.4332151770E+00    0.4394876587E+00    0.8772721663E-03    0.1259737582E+01    0.9357622969E-13
      1388    0.4850107100E+00    0.3951164678E+00    0.9134118794E-03    0.8944271910E+00    0.8194012624E-39
      1389    0.3089282600E+00    0.2935334845E+00    0.6273573526E-03    0.1405528443E+01    0.5415291070E-13
      1390    0.6896436940E+00    0.6276340376E+00    0.1126333703E-02    0.1338877363E+01    0.2427855592E-39
      1391    0.5083824410E+00    0.4759712051E+00    0.9297679862E-03    0.1259737582E+01    0.2021246561E-13
      1392    0.4575977270E+00    0.5894673885E+00    0.1169696222E-02    0.9797958971E+00    0.1827660736E-12
      1393    0.4239681310E+00    0.3957680071E+00    0.7904207343E-03    0.1347219359E+01    0.2021246561E-13
      1394    0.7622786020E+00    0.6809769004E+00    0.6934141099E-03    0.3162277660E+01    0.1250000000E+00
      1395    0.3856245810E+00    0.5032199263E+00    0.1045595588E-02    0.9797958971E+00    0.1827660736E-12
      1396    0.4786992370E+00    0.5032064011E+00    0.9450127939E-03    0.1347219359E+01    0.8756510763E-26
      1397    0.6963175840E+00    0.7140520313E+00    0.1040121165E-02    0.2108185107E+01    0.3947747190E-13
      1398    0.8178401140E+00    0.8337522277E+00    0.1239690648E-02    0.2008316044E+01    0.1024251578E-39
      1399    0.8703778340E+00    0.8289751918E+00    0.1386828220E-02    0.1445612645E+01    0.8756510763E-26
      1400    0.5846579620E+00    0.5575566709E+00    0.9839431196E-03    0.1490711985E+01    0.7486098375E-12
      1401    0.8072627220E+00    0.6408638951E+00    0.1126333703E-02    0.1408429434E+01    0.2075617366E-25
      1402    0.3963310840E+00    0.4225929814E+00    0.7646062528E-03    0.1582560787E+01    0.3217816227E-06
      1403    0.6030705150E+00    0.6927113452E+00    0.1260017059E-02    0.1192569588E+01    0.1942284474E-38
      1404    0.4294158430E+00    0.3972897864E+00    0.6905572481E-03    0.1720086130E+01    0.8516940782E-11
      1405    0.2228961030E+00    0.2530254846E+00    0.6273573526E-03    0.1192569588E+01    0.9357622969E-13
      1406    0.3874840090E+00    0.5852111110E+00    0.8320969319E-03    0.2190890230E+01    0.2021246561E-13
      1407    0.9071336260E+00    0.7508894000E+00    0.1150826854E-02    0.1897366596E+01    0.8194012624E-39
      1408    0.4465634630E+00    0.4799499124E+00    0.8333333333E-03    0.1632993162E+01    0.1827660736E-12
      1409    0.6069091180E+00    0.6646168826E+00    0.1126333703E-02    0.1533303756E+01    0.1942284474E-38
      1410    0.5510519810E+00    0.4918773100E+00    0.8976811208E-03    0.1460593487E+01    0.2594521707E-26
      1411    0.8599855700E+00    0.8265312206E+00    0.1317367891E-02    0.1686548085E+01    0.8756510763E-26
      1412    0.4588352360E+00    0.5520472867E+00    0.1150826854E-02    0.8520128672E+00    0.3947747190E-13
      1413    0.4061344970E+00    0.5218191955E+00    0.6301755582E-03    0.2593418243E+01    0.6313262097E-02
      1414    0.5371604330E+00    0.5082482053E+00    0.1045595588E-02    0.1006230590E+01    0.3158197752E-12
      1415    0.4231915610E+00    0.4641380610E+00    0.9297679862E-03    0.1197528319E+01    0.3694152978E-26
      1416    0.4400174660E+00    0.4625178952E+00    0.7931087797E-03    0.1688316013E+01    0.1295163899E-16
      1417    0.5070723880E+00    0.4915504351E+00    0.9297679862E-03    0.1341640786E+01    0.3694152978E-26
      1418    0.3332667690E+00    0.4457176617E+00    0.7438143890E-03    0.1780098312E+01    0.1169702871E-13
      1419    0.4533353580E+00    0.6603270471E+00    0.1040121165E-02    0.1825741858E+01    0.2021246561E-13
      1420    0.2468415680E+00    0.3374795786E+00    0.6904961124E-03    0.1338877363E+01    0.2160000000E+00
      1421    0.4790332490E+00    0.5386024721E+00    0.9450127939E-03    0.1533303756E+01    0.8756510763E-26
      1422    0.4519738970E+00    0.5014962567E+00    0.7181448967E-03    0.2008316044E+01    0.5120000000E+00
      1423    0.5773082680E+00    0.6547253289E+00    0.1040121165E-02    0.1796292478E+01    0.3694152978E-26
      1424    0.3730975160E+00    0.4520618592E+00    0.7904207343E-03    0.1643167673E+01    0.2021246561E-13
      1425    0.7802777610E+00    0.6428983516E+00    0.1013700333E-02    0.1830648171E+01    0.2304486401E-33
      1426    0.3097707290E+00    0.3242182256E+00    0.7841966907E-03    0.9938079900E+00    0.4791102960E-13
      1427    0.3368851660E+00    0.3793424041E+00    0.6758002217E-03    0.1679650109E+01    0.2772629028E-13
      1428    0.5411391470E+00    0.4036118162E+00    0.6904961124E-03    0.1686548085E+01    0.2160000000E+00
      1429    0.4698524690E+00    0.4683699204E+00    0.8196211795E-03    0.1622214211E+01    0.1321704365E-07
      1430    0.5936756590E+00    0.5982106407E+00    0.1100726288E-02    0.1277753130E+01    0.7486098375E-12
      1431    0.6321596310E+00    0.6116851899E+00    0.9579324821E-03    0.1870310527E+01    0.9789446660E-13
      1432    0.4627766990E+00    0.5157745665E+00    0.9061503108E-03    0.1555282784E+01    0.1099832368E-14
      1433    0.4544613440E+00    0.4814031046E+00    0.8976811208E-03    0.1405528443E+01    0.9357622969E-13
      1434    0.5577757730E+00    0.5678296408E+00    0.1100726288E-02    0.1118033989E+01    0.7486098375E-12
      1435    0.9015517610E+00    0.8681979936E+00    0.1386828220E-02    0.1341640786E+01    0.1000000000E+01
      1436    0.6232649680E+00    0.5810146357E+00    0.8631201405E-03    0.2055480479E+01    0.1094563845E-26
      1437    0.5526267910E+00    0.6188589607E+00    0.8829650369E-03    0.2181929496E+01    0.4549600464E-24
      1438    0.5314600360E+00    0.5408313163E+00    0.1040121165E-02    0.1197528319E+01    0.1094563845E-26
      1439    0.6855544590E+00    0.5465629408E+00    0.1100726288E-02    0.1006230590E+01    0.8194012624E-39
      1440    0.4664861120E+00    0.5149353188E+00    0.8121143715E-03    0.1894445322E+01    0.1952820163E-16
      1441    0.7615722580E+00    0.6735375334E+00    0.1150826854E-02    0.1490711985E+01    0.9357622969E-13
      1442    0.6914486460E+00    0.5640153123E+00    0.6904961124E-03    0.2529822128E+01    0.2160000000E+00
      1443    0.9064961140E+00    0.8671150615E+00    0.9134118794E-03    0.8944271910E+00    0.8000000000E+01
      1444    0.4473004130E+00    0.3336349142E+00    0.6850589095E-03    0.1405528443E+01    0.3158197752E-12
      1445    0.6456707080E+00    0.6033570044E+00    0.1045595588E-02    0.1506237033E+01    0.2427855592E-39
      1446    0.5682695900E+00    0.5506008415E+00    0.1040121165E-02    0.1118033989E+01    0.4218750000E+00
      1447    0.3371118390E+00    0.3971179032E+00    0.8333333333E-03    0.1197528319E+01    0.5067425210E-26
      1448    0.5451108630E+00    0.5288877626E+00    0.8239642346E-03    0.1924500897E+01    0.5408398460E-23
      1449    0.4658041960E+00    0.4163831678E+00    0.9134118794E-03    0.1006230590E+01    0.3158197752E-12
      1450    0.7986818160E+00    0.7453980696E+00    0.1386828220E-02    0.1006230590E+01    0.3947747190E-13
      1451    0.9461594180E+00    0.7508894000E+00    0.1150826854E-02    0.1897366596E+01    0.1024251578E-39
      1452    0.4165965610E+00    0.3748744479E+00    0.6250000000E-03    0.1807179099E+01    0.1115128371E+00
      1453    0.4596942050E+00    0.4352398966E+00    0.7565690967E-03    0.1678413151E+01    0.4346740812E-06
      1454    0.8774692980E+00    0.7609246279E+00    0.1317367891E-02    0.1341640786E+01    0.1891406325E-26
      1455    0.8577778720E+00    0.7263293628E+00    0.1260017059E-02    0.1369306394E+01    0.1942284474E-38
      1456    0.5767897040E+00    0.6175802851E+00    0.1111111111E-02    0.1341640786E+01    0.4741905454E-39
      1457    0.5517085190E+00    0.5020806240E+00    0.1040121165E-02    0.9938079900E+00    0.1094563845E-26
      1458    0.4094893020E+00    0.3877358278E+00    0.7099510128E-03    0.1599000937E+01    0.8803285979E-09
      1459    0.6869122080E+00    0.7463294726E+00    0.1317367891E-02    0.1264911064E+01    0.9357622969E-13
      1460    0.4901926020E+00    0.5804515541E+00    0.9792666527E-03    0.1628161261E+01    0.1980650334E-18
      1461    0.3157845820E+00    0.3629689180E+00    0.7841966907E-03    0.1197528319E+01    0.2594521707E-26
      1462    0.7841433460E+00    0.6764039385E+00    0.1239690648E-02    0.8709296863E+00    0.1000000000E+01
      1463    0.7930977130E+00    0.7618735004E+00    0.1103492731E-02    0.2128054694E+01    0.7444890499E-29
      1464    0.2619686890E+00    0.3057825243E+00    0.7279837206E-03    0.1102270384E+01    0.9357622969E-13
      1465    0.3173514620E+00    0.3330579043E+00    0.6666666667E-03    0.1469693846E+01    0.5415291070E-13
      1466    0.6378964490E+00    0.5252962408E+00    0.1100726288E-02    0.8944271910E+00    0.8194012624E-39
      1467    0.4603229150E+00    0.5239279287E+00    0.1045595588E-02    0.1088662108E+01    0.2075617366E-25
      1468    0.5225673740E+00    0.5373009518E+00    0.9880259179E-03    0.1369306394E+01    0.2021246561E-13
      1469    0.2517376160E+00    0.3239020264E+00    0.7279837206E-03    0.1197528319E+01    0.5067425210E-26
      1470    0.4782682770E+00    0.4878844604E+00    0.8447502772E-03    0.1632993162E+01    0.9357622969E-13
      1471    0.5157587290E+00    0.3620256922E+00    0.7841966907E-03    0.1192569588E+01    0.2955322382E-25
      1472    0.5158423820E+00    0.6038528619E+00    0.1150826854E-02    0.1124365390E+01    0.3947747190E-13
      1473    0.3008014650E+00    0.3391620006E+00    0.7279837206E-03    0.1277753130E+01    0.9357622969E-13
      1474    0.5083130740E+00    0.5025957794E+00    0.9297679862E-03    0.1399708424E+01    0.3947747190E-13
      1475    0.4118543560E+00    0.4825119240E+00    0.1045595588E-02    0.8709296863E+00    0.9357622969E-13
      1476    0.7869406490E+00    0.7316635718E+00    0.1150826854E-02    0.1796292478E+01    0.8194012624E-39
      1477    0.8740694860E+00    0.7946030140E+00    0.1386828220E-02    0.1264911064E+01    0.8756510763E-26
      1478    0.3888719340E+00    0.4281472495E+00    0.7560102351E-03    0.1643167673E+01    0.4791102960E-13
      1479    0.8410566470E+00    0.7813955397E+00    0.1045595588E-02    0.1006230590E+01    0.4629629630E+01
      1480    0.6743433300E+00    0.7513451643E+00    0.1239690648E-02    0.1264911064E+01    0.1000000000E+01
      1481    0.4652895410E+00    0.4835019162E+00    0.9706449608E-03    0.1149977817E+01    0.4741905454E-39
      1482    0.4890659170E+00    0.3242182256E+00    0.7841966907E-03    0.9938079900E+00    0.1616997249E-12
      1483    0.6781698100E+00    0.7541529051E+00    0.1040121165E-02    0.2319003617E+01    0.2021246561E-13
      1484    0.5273922030E+00    0.4720077218E+00    0.7841966907E-03    0.1460593487E+01    0.1000000000E+01
      1485    0.6633144520E+00    0.5965992905E+00    0.1040121165E-02    0.1490711985E+01    0.2021246561E-13
      1486    0.5721519570E+00    0.5159080668E+00    0.9297679862E-03    0.1469693846E+01    0.2021246561E-13
      1487    0.4800186720E+00    0.4816887135E+00    0.8631201405E-03    0.1533303756E+01    0.3694152978E-26
      1488    0.5643761240E+00    0.5277767324E+00    0.9492783711E-03    0.1460803327E+01    0.7613229441E-05
      1489    0.9829136520E+00    0.8463763018E+00    0.1169696222E-02    0.8944271910E+00    0.4629629630E+01
      1490    0.5148625980E+00    0.5983517875E+00    0.1150826854E-02    0.1095445115E+01    0.9357622969E-13
      1491    0.7646471740E+00    0.6758578282E+00    0.1317367891E-02    0.8944271910E+00    0.1891406325E-26
      1492    0.3582873980E+00    0.3311894870E+00    0.6198453242E-03    0.1592168333E+01    0.1250000000E+00
      1493    0.4502510670E+00    0.4835461439E+00    0.8972831972E-03    0.1418248417E+01    0.9581693065E-06
      1494    0.3528351060E+00    0.3574082210E+00    0.6758002217E-03    0.1405528443E+01    0.5120000000E+00
      1495    0.6154342030E+00    0.6530905431E+00    0.9297679862E-03    0.2190890230E+01    0.1094563845E-26
      1496    0.4657083760E+00    0.4926115642E+00    0.9297679862E-03    0.1347219359E+01    0.1094563845E-26
      1497    0.7299863620E+00    0.7258073134E+00    0.1126333703E-02    0.1119766740E+01    0.2370370370E+01
      1498    0.3501642630E+00    0.3971111370E+00    0.8631201405E-03    0.1088662108E+01    0.3947747190E-13
      1499    0.3588081410E+00    0.4199749632E+00    0.6586839453E-03    0.1917028951E+01    0.1250000000E+00
      1500    0.6894232930E+00    0.5910398542E+00    0.8631201405E-03    0.2108185107E+01    0.3947747190E-13
      1501    0.2424719590E+00    0.2622799713E+00    0.5823869765E-03    0.1405528443E+01    0.5415291070E-13
      1502    0.5110963500E+00    0.4813614079E+00    0.9450127939E-03    0.1232375754E+01    0.9357622969E-13
      1503    0.4033801470E+00    0.3377228715E+00    0.5754134270E-03    0.1788854382E+01    0.1250000000E+00
      1504    0.8038389160E+00    0.6294032863E+00    0.1045595588E-02    0.1643167673E+01    0.4483333511E-26
      1505    0.7739106190E+00    0.7470480247E+00    0.1317367891E-02    0.9585144756E+00    0.1000000000E+01
      1506    0.9401166960E+00    0.8132200802E+00    0.1317367891E-02    0.1306394529E+01    0.1000000000E+01
      1507    0.2969849000E+00    0.3068387711E+00    0.5823869765E-03    0.1639783183E+01    0.5415291070E-13
      1508    0.5946358290E+00    0.7332193452E+00    0.1260017059E-02    0.1405528443E+01    0.2075617366E-25
      1509    0.6184451690E+00    0.7267175179E+00    0.1239690648E-02    0.1445612645E+01    0.3947747190E-13
      1510    0.3886123720E+00    0.4765880189E+00    0.6758002217E-03    0.2190890230E+01    0.4791102960E-13
      1511    0.4623715290E+00    0.5126712987E+00    0.8976811208E-03    0.1259737582E+01    0.1000000000E+01
      1512    0.4887328480E+00    0.5175316253E+00    0.8447502772E-03    0.1788854382E+01    0.8756510763E-26
      1513    0.2772988230E+00    0.2614409395E+00    0.6666666667E-03    0.1093188789E+01    0.5415291070E-13
      1514    0.6275243200E+00    0.5020215577E+00    0.8320969319E-03    0.1686548085E+01    0.2160000000E+00
      1515    0.4162300880E+00    0.4111981255E+00    0.8447502772E-03    0.1229837388E+01    0.9357622969E-13
      1516    0.3259771990E+00    0.2874335729E+00    0.6666666667E-03    0.1229837388E+01    0.5415291070E-13
      1517    0.4454334680E+00    0.4129630884E+00    0.7393902875E-03    0.1623726683E+01    0.1090534330E-02
      1518    0.4514664290E+00    0.5325134854E+00    0.1111111111E-02    0.8944271910E+00    0.8756510763E-26
